lesson_id,form,graded,kind,question,choices,correct_answer,points,explanation
10-1,quiz,yes,mc,"What is the volume of a rectangular prism with l = 7 in, w = 3 in, h = 4 in?",84 in³ | 14 in³ | 84 in² | 42 in³,84 in³,1,V = l × w × h = 7 × 3 × 4 = 84 cubic inches.
10-1,quiz,yes,mc,A time capsule box has a volume of 120 cm³. Its length is 10 cm and width is 4 cm. What is its height?,3 cm | 6 cm | 4 cm | 12 cm,3 cm,1,V = l × w × h → 120 = 10 × 4 × h → 120 = 40h → h = 3 cm.
10-1,quiz,yes,mc,Which unit is used for volume?,Cubic inches (in³) | Square inches (in²) | Inches (in) | Degrees (°),Cubic inches (in³),1,"Volume measures 3D space, so it uses cubic units like in³. Square units (in²) are for area, and inches are for length."
10-1,quiz,yes,mc,Two storage bins: Bin A is 8 × 6 × 5 inches. Bin B is 9 × 4 × 7 inches. Which holds more and by how much?,Bin B by 12 in³ | Bin A by 12 in³ | Bin B by 24 in³ | They hold the same,Bin B by 12 in³,1,Bin A: 8 × 6 × 5 = 240 in³. Bin B: 9 × 4 × 7 = 252 in³. Bin B holds 12 in³ more.
10-1,quiz,yes,mc,"Exit Ticket: A rectangular prism has l = 11 in, w = 5 in, h = 4 in. What is the volume?",220 in³ | 55 in³ | 220 in² | 200 in³,220 in³,1,V = 11 × 5 × 4 = 220 cubic inches. Remember: volume uses cubic units (in³).
10-1-flagship,notes,no,short,The amount of space inside a three-dimensional solid is its ___.,,,0,
10-1-flagship,notes,no,short,"A solid with six rectangular faces, like a box, is a ___.",,,0,
10-1-flagship,notes,no,short,"The unit used to measure volume, like cubic centimeters, is ___.",,,0,
10-1-flagship,notes,no,short,The three edge measurements of a rectangular prism are its ___.,,,0,
10-1-flagship,notes,no,short,A flat pattern that folds up into a solid is a ___.,,,0,
10-1-flagship,notes,no,short,A line segment where two faces of a solid meet is an ___.,,,0,
10-1-flagship,notes,no,paragraph,"You are sealing time capsule containers and must know exactly how much each holds. Why do you need three edge measurements (length, width, and height) to find the volume of a container?",,,0,
10-1-flagship,notes,no,paragraph,In the Fold Shop you fold a flat net into a closed box. How does folding the net help you understand what the volume V = l × w × h actually measures?,,,0,
10-1-flagship,notes,no,paragraph,"At the Loading Dock, a large moving box is 24 × 18 × 18 in and a medium box is 18 × 14 × 12 in. Talk through how to find how many more cubic inches the large box holds.",,,0,
10-1-flagship,notes,no,paragraph,"As you seal the capsule, a teammate writes a box's volume as 220 in². How would you fix the units and explain why volume must use cubic units?",,,0,
10-1-flagship,notes,no,paragraph,Container C holds the most (96 in³) and Container B holds the least (50 in³). What do you notice about the dimensions that make one volume larger than another?,,,0,
10-1-flagship,notes,no,paragraph,How many more cubic inches does the large box hold than the medium box?,,,0,
10-1-flagship,practice,no,mc,"What is the volume of a rectangular prism with l = 7 in, w = 3 in, h = 4 in?",84 in³ | 14 in³ | 84 in² | 42 in³,,0,
10-1-flagship,practice,no,mc,A time capsule box has a volume of 120 cm³. Its length is 10 cm and width is 4 cm. What is its height?,3 cm | 6 cm | 4 cm | 12 cm,,0,
10-1-flagship,practice,no,mc,Which unit is used for volume?,Cubic inches (in³) | Square inches (in²) | Inches (in) | Degrees (°),,0,
10-1-flagship,practice,no,paragraph,Complete the table.,,,0,
10-1-flagship,practice,no,paragraph,Sort each item.,,,0,
10-1-flagship,practice,no,paragraph,Complete the table.,,,0,
10-1-flagship,practice,no,mc,Two storage bins: Bin A is 8 × 6 × 5 inches. Bin B is 9 × 4 × 7 inches. Which holds more and by how much?,Bin B by 12 in³ | Bin A by 12 in³ | Bin B by 24 in³ | They hold the same,,0,
10-1-flagship,practice,no,short,A container is 10 × 4 × 3 inches. It is divided into two equal sections. What is the volume of each section?  Each section holds how many cubic inches?,,,0,
10-1-flagship,practice,no,paragraph,Sort each item.,,,0,
10-1-flagship,practice,no,paragraph,Find the Volume Error,,,0,
10-1-flagship,practice,no,paragraph,A box needs to hold exactly 60 cubic inches. Give three different sets of whole-number dimensions that work. Which set would make the box closest to a cube shape? Why might that matter?,,,0,
10-1-flagship,practice,no,paragraph,Complete the table.,,,0,
10-1-flagship,quiz,yes,mc,"What is the volume of a rectangular prism with l = 7 in, w = 3 in, h = 4 in?",84 in³ | 14 in³ | 84 in² | 42 in³,84 in³,1,V = l × w × h = 7 × 3 × 4 = 84 cubic inches.
10-1-flagship,quiz,yes,mc,A time capsule box has a volume of 120 cm³. Its length is 10 cm and width is 4 cm. What is its height?,3 cm | 6 cm | 4 cm | 12 cm,3 cm,1,V = l × w × h → 120 = 10 × 4 × h → 120 = 40h → h = 3 cm.
10-1-flagship,quiz,yes,mc,Which unit is used for volume?,Cubic inches (in³) | Square inches (in²) | Inches (in) | Degrees (°),Cubic inches (in³),1,"Volume measures 3D space, so it uses cubic units like in³. Square units (in²) are for area, and inches are for length."
10-1-flagship,quiz,yes,mc,Two storage bins: Bin A is 8 × 6 × 5 inches. Bin B is 9 × 4 × 7 inches. Which holds more and by how much?,Bin B by 12 in³ | Bin A by 12 in³ | Bin B by 24 in³ | They hold the same,Bin B by 12 in³,1,Bin A: 8 × 6 × 5 = 240 in³. Bin B: 9 × 4 × 7 = 252 in³. Bin B holds 12 in³ more.
10-1-flagship,quiz,yes,mc,"Exit Ticket: A rectangular prism has l = 11 in, w = 5 in, h = 4 in. What is the volume?",220 in³ | 55 in³ | 220 in² | 200 in³,220 in³,1,V = 11 × 5 × 4 = 220 cubic inches. Remember: volume uses cubic units (in³).
10-2,notes,no,short,The amount of space inside a three-dimensional solid is its ___.,,,0,
10-2,notes,no,short,A solid with six rectangular faces is a ___.,,,0,
10-2,notes,no,short,The unit used to measure volume is ___.,,,0,
10-2,notes,no,short,"The measurements of length, width, and height of a solid are its ___.",,,0,
10-2,notes,no,short,A flat pattern that folds into a solid is a ___.,,,0,
10-2,notes,no,short,"The area of the bottom face of a prism, multiplied by height to find volume, is the ___.",,,0,
10-2,notes,no,paragraph,"Your time capsule is 2 ft long, 1.5 ft wide, and 1 ft tall — one edge is a fraction. Does having a fractional edge change how you find the volume? Why or why not?",,,0,
10-2,notes,no,paragraph,Capsule A (2 × 1.5 × 1) and Capsule B (3 × 1 × 1) both have a volume of 3 ft³. How did your multiplication produce the same volume from different dimensions?,,,0,
10-2,notes,no,paragraph,"A fish tank is 24 in long, 12 in wide, and 16 in tall, and one gallon takes about 231 cubic inches. Talk through how you would find how many gallons it holds.",,,0,
10-2,notes,no,paragraph,A classmate says a 5 × 3 × 2.5 m prism has volume 5 × 5.5 = 27.5 m³. How do you find and explain their mistake?,,,0,
10-2,notes,no,paragraph,Capsules A and B have the same volume (3 ft³) but different dimensions. Why? Which design would you choose and why?,,,0,
10-2,notes,no,paragraph,How many gallons of water does the small tank hold?,,,0,
10-2,practice,no,mc,A prism is 2.5 cm by 4 cm by 3 cm. What is its volume?,30 cm³ | 9.5 cm³ | 10 cm³ | 24 cm³,,0,
10-2,practice,no,mc,"A fish tank is 30 cm long, 20 cm wide, and 25 cm tall. What is its volume?","15,000 cm³ | 75 cm³ | 1,500 cm³ | 600 cm³",,0,
10-2,practice,no,mc,A box has volume 90 m³ and base area 15 m². What is its height?,"6 m | 75 m | 1,350 m | 5 m",,0,
10-2,practice,no,mc,"A prism has length 3½ ft, width 2 ft, and height 4 ft. What is its volume?",28 ft³ | 9.5 ft³ | 14 ft³ | 24 ft³,,0,
10-2,practice,no,mc,"What is the volume of a rectangular prism with l = 4 in, w = 3 in, h = 5 in?",60 in³ | 12 in³ | 60 in² | 24 in³,,0,
10-2,practice,no,mc,A box has a volume of 36 cm³. Its length is 6 cm and width is 3 cm. What is the height?,2 cm | 6 cm | 3 cm | 12 cm,,0,
10-2,practice,no,mc,How is volume different from area?,Volume measures 3D space (cubic units); area measures 2D surface (square units) | Volume uses square units; area uses cubic units | Volume only applies to cubes; area applies to all shapes | There is no difference,,0,
10-2,practice,no,paragraph,Complete the table.,,,0,
10-2,practice,no,paragraph,Sort each item.,,,0,
10-2,practice,no,short,"A shipping container is 8 ft long, 4 ft wide, and 3 ft tall. It is half full of boxes.  The container is half full. How many cubic feet of space are left?",,,0,
10-2,practice,no,paragraph,Complete the table.,,,0,
10-2,practice,no,mc,Two boxes: Box A is 10 × 5 × 4 inches. Box B is 8 × 6 × 5 inches. Which has more volume and by how much?,Box B by 40 in³ | Box A by 40 in³ | Box B by 60 in³ | They're equal,,0,
10-2,practice,no,paragraph,Sort each item.,,,0,
10-2,practice,no,paragraph,Find the Volume Error,,,0,
10-2,practice,no,paragraph,A toy company ships action figures in boxes that are 4 × 3 × 6 inches. A shipping crate is 24 × 12 × 18 inches. How many action figure boxes fit in the crate? Explain your reasoning step by step.,,,0,
10-2,practice,no,paragraph,Complete the table.,,,0,
10-2,quiz,yes,mc,A prism is 2.5 cm by 4 cm by 3 cm. What is its volume?,30 cm³ | 9.5 cm³ | 10 cm³ | 24 cm³,30 cm³,1,V = 2.5 × 4 × 3 = 30 cm³.
10-2,quiz,yes,mc,"A fish tank is 30 cm long, 20 cm wide, and 25 cm tall. What is its volume?","15,000 cm³ | 75 cm³ | 1,500 cm³ | 600 cm³","15,000 cm³",1,"30 × 20 × 25 = 15,000 cm³."
10-2,quiz,yes,mc,A box has volume 90 m³ and base area 15 m². What is its height?,"6 m | 75 m | 1,350 m | 5 m",6 m,1,height = volume ÷ base area = 90 ÷ 15 = 6 m.
10-2,quiz,yes,mc,"A prism has length 3½ ft, width 2 ft, and height 4 ft. What is its volume?",28 ft³ | 9.5 ft³ | 14 ft³ | 24 ft³,28 ft³,1,3.5 × 2 × 4 = 28 ft³.
10-2,quiz,yes,mc,"What is the volume of a rectangular prism with l = 4 in, w = 3 in, h = 5 in?",60 in³ | 12 in³ | 60 in² | 24 in³,60 in³,1,V = l × w × h = 4 × 3 × 5 = 60 cubic inches.
10-2,quiz,yes,mc,A box has a volume of 36 cm³. Its length is 6 cm and width is 3 cm. What is the height?,2 cm | 6 cm | 3 cm | 12 cm,2 cm,1,V = l × w × h → 36 = 6 × 3 × h → 36 = 18h → h = 2 cm.
10-2,quiz,yes,mc,How is volume different from area?,Volume measures 3D space (cubic units); area measures 2D surface (square units) | Volume uses square units; area uses cubic units | Volume only applies to cubes; area applies to all shapes | There is no difference,Volume measures 3D space (cubic units); area measures 2D surface (square units),1,Volume measures the space inside a 3D shape (cubic units like in³). Area measures a flat 2D surface (square units like in²).
10-2,quiz,yes,mc,Two boxes: Box A is 10 × 5 × 4 inches. Box B is 8 × 6 × 5 inches. Which has more volume and by how much?,Box B by 40 in³ | Box A by 40 in³ | Box B by 60 in³ | They're equal,Box B by 40 in³,1,Box A: 10 × 5 × 4 = 200 in³. Box B: 8 × 6 × 5 = 240 in³. Box B is bigger by 40 in³.
10-2,quiz,yes,mc,"Exit Ticket: A rectangular prism has l = 7 ft, w = 2 ft, h = 3 ft. What is the volume?",42 ft³ | 24 ft³ | 42 ft² | 12 ft³,42 ft³,1,V = 7 × 2 × 3 = 42 cubic feet. Remember: volume uses cubic units (ft³).
10-3,notes,no,short,The total area of all the faces of a solid is its ___.,,,0,
10-3,notes,no,short,A flat pattern that folds up into a solid is a ___.,,,0,
10-3,notes,no,short,A flat surface of a solid figure is a ___.,,,0,
10-3,notes,no,short,A flat shape with length and width but no thickness is ___.,,,0,
10-3,notes,no,short,A line segment where two faces meet is an ___.,,,0,
10-3,notes,no,paragraph,"To find how much wrapping paper a time capsule box needs, why is unfolding it into a net more helpful than looking at the 3D box?",,,0,
10-3,notes,no,paragraph,"For the box l = 8, w = 5, h = 3, you found three face pairs. How did you use the net to organize the faces into pairs, and which pair had the largest area?",,,0,
10-3,notes,no,paragraph,A gift box is 14 × 10 × 6 in and one sheet of paper covers 400 in². Talk through how to find how many sheets are needed to cover the whole box.,,,0,
10-3,notes,no,paragraph,A classmate found the surface area of a box but only multiplied two of the three face pairs by 2. How would you explain why every pair must be doubled?,,,0,
10-3,notes,no,paragraph,The total surface area is 158 in². Which face pair contributes the most area? Why does that make sense when you look at the dimensions?,,,0,
10-3,notes,no,paragraph,How many sheets of wrapping paper are needed to cover the entire box?,,,0,
10-3,practice,no,mc,A net of a cube has how many square faces?,6 | 4 | 8 | 12,,0,
10-3,practice,no,mc,A cube has edges of 3 cm. What is its surface area?,54 cm² | 27 cm² | 36 cm² | 9 cm²,,0,
10-3,practice,no,mc,Why does a net help find surface area?,It shows every face flat so you can add up their areas | It hides some faces | It changes the volume | Nets only work for spheres,,0,
10-3,practice,no,mc,"A rectangular box net shows faces of 6 cm², 6 cm², 8 cm², 8 cm², 12 cm², 12 cm². What is the surface area?",52 cm² | 26 cm² | 40 cm² | 36 cm²,,0,
10-3,practice,no,mc,"A rectangular prism has l = 6 in, w = 4 in, h = 2 in. What is its surface area?",88 in² | 48 in² | 88 in³ | 44 in²,,0,
10-3,practice,no,mc,How many faces does a rectangular prism have?,6 | 4 | 8 | 12,,0,
10-3,practice,no,mc,Surface area is measured in which type of unit?,"Square units (in², cm², ft²) | Cubic units (in³, cm³, ft³) | Linear units (in, cm, ft) | No units needed",,0,
10-3,practice,no,paragraph,Match each concept about rectangular prisms.,,,0,
10-3,practice,no,paragraph,Sort each item.,,,0,
10-3,practice,no,paragraph,Complete the table.,,,0,
10-3,practice,no,mc,A cube has edges of 5 cm. What is its surface area?,150 cm² | 125 cm² | 150 cm³ | 30 cm²,,0,
10-3,practice,no,short,A gift box has SA = 222 in². The top and bottom together are 120 in². The front and back together are 60 in². How much area is the left and right sides together?  What is the combined area of the left and right faces?,,,0,
10-3,practice,no,paragraph,Sort each item.,,,0,
10-3,practice,no,paragraph,Find the Surface Area Error,,,0,
10-3,practice,no,paragraph,Two boxes have the same volume of 60 in³. Box A is 5 × 4 × 3. Box B is 10 × 6 × 1. Which box uses less wrapping paper (has less surface area)? Show your calculations and explain why a more cube-like shape might use less material.,,,0,
10-3,practice,no,paragraph,Complete the table.,,,0,
10-3,quiz,yes,mc,A net of a cube has how many square faces?,6 | 4 | 8 | 12,6,1,"A cube has 6 faces, so its net has 6 squares."
10-3,quiz,yes,mc,A cube has edges of 3 cm. What is its surface area?,54 cm² | 27 cm² | 36 cm² | 9 cm²,54 cm²,1,Each face is 3 × 3 = 9; 6 faces × 9 = 54 cm².
10-3,quiz,yes,mc,Why does a net help find surface area?,It shows every face flat so you can add up their areas | It hides some faces | It changes the volume | Nets only work for spheres,It shows every face flat so you can add up their areas,1,A net unfolds the solid so all faces are visible to measure and add.
10-3,quiz,yes,mc,"A rectangular box net shows faces of 6 cm², 6 cm², 8 cm², 8 cm², 12 cm², 12 cm². What is the surface area?",52 cm² | 26 cm² | 40 cm² | 36 cm²,52 cm²,1,Add all faces: 6+6+8+8+12+12 = 52 cm².
10-3,quiz,yes,mc,"A rectangular prism has l = 6 in, w = 4 in, h = 2 in. What is its surface area?",88 in² | 48 in² | 88 in³ | 44 in²,88 in²,1,SA = 2(6×4) + 2(6×2) + 2(4×2) = 48 + 24 + 16 = 88 in².
10-3,quiz,yes,mc,How many faces does a rectangular prism have?,6 | 4 | 8 | 12,6,1,"A rectangular prism has 6 faces: top, bottom, front, back, left, and right."
10-3,quiz,yes,mc,Surface area is measured in which type of unit?,"Square units (in², cm², ft²) | Cubic units (in³, cm³, ft³) | Linear units (in, cm, ft) | No units needed","Square units (in², cm², ft²)",1,"Surface area measures flat surfaces, so it uses square units. Volume uses cubic units."
10-3,quiz,yes,mc,A cube has edges of 5 cm. What is its surface area?,150 cm² | 125 cm² | 150 cm³ | 30 cm²,150 cm²,1,A cube has 6 identical faces. Each face: 5 × 5 = 25 cm². Total SA = 6 × 25 = 150 cm².
10-3,quiz,yes,mc,Match each concept about rectangular prisms. /  / Top & Bottom faces,l × w (two of them) | w × h (two of them) | V = l × w × h | 6 faces total | SA = 2lw + 2lh + 2wh | l × h (two of them),l × w (two of them),1,
10-3,quiz,yes,mc,Match each concept about rectangular prisms. /  / Front & Back faces,6 faces total | V = l × w × h | w × h (two of them) | SA = 2lw + 2lh + 2wh | l × w (two of them) | l × h (two of them),l × h (two of them),1,
10-3,quiz,yes,mc,Match each concept about rectangular prisms. /  / Left & Right faces,l × h (two of them) | w × h (two of them) | SA = 2lw + 2lh + 2wh | 6 faces total | V = l × w × h | l × w (two of them),w × h (two of them),1,
10-3,quiz,yes,mc,Match each concept about rectangular prisms. /  / Surface area formula,w × h (two of them) | l × w (two of them) | 6 faces total | V = l × w × h | SA = 2lw + 2lh + 2wh | l × h (two of them),SA = 2lw + 2lh + 2wh,1,
